Iteration,Source_Folder,Image_File,GroundTruth_ID,Mask_Flag,Mask_Type,Detected_ID,Similarity_Score,Threshold,Status,Result_Description
5328,New_Images,005802.jpg,005802,NONE,Unmasked,UNRECOGNIZED,0.2099,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5329,New_Images,005129.jpg,005129,NONE,Unmasked,UNRECOGNIZED,0.3455,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5330,New_Images,008947.jpg,008947,NONE,Unmasked,UNRECOGNIZED,0.3063,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5331,New_Images,009393.jpg,009393,NONE,Unmasked,UNRECOGNIZED,0.2526,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5332,New_Images,008449.jpg,008449,NONE,Unmasked,UNRECOGNIZED,0.212,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5333,New_Images,006760.jpg,006760,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5334,Masked Images,000874__K95__masked.jpg,000874,K95,KN95 Mask,000874,0.9004,0.35,TP,CORRECT_MATCH
5335,New_Images,005907.jpg,005907,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5336,New_Images,005583.jpg,005583,NONE,Unmasked,UNRECOGNIZED,0.2145,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5337,New_Images,006794.jpg,006794,NONE,Unmasked,UNRECOGNIZED,0.2535,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5338,Masked Images,000346__N95__masked.jpg,000346,N95,N95 Mask,000346,0.8652,0.35,TP,CORRECT_MATCH
5339,New_Images,006850.jpg,006850,NONE,Unmasked,UNRECOGNIZED,0.2518,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5340,New_Images,006388.jpg,006388,NONE,Unmasked,UNRECOGNIZED,0.2907,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5341,Masked Images,000362__K95__masked.jpg,000362,K95,KN95 Mask,000362,0.9497,0.35,TP,CORRECT_MATCH
5342,Masked Images,001082__GAS__masked.jpg,001082,GAS,Gas Mask,001082,0.5955,0.35,TP,CORRECT_MATCH
5343,New_Images,007383.jpg,007383,NONE,Unmasked,UNRECOGNIZED,0.2638,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5344,New_Images,005076.jpg,005076,NONE,Unmasked,UNRECOGNIZED,0.258,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5345,New_Images,008389.jpg,008389,NONE,Unmasked,UNRECOGNIZED,0.2539,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5346,New_Images,008634.jpg,008634,NONE,Unmasked,UNRECOGNIZED,0.245,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5347,New_Images,006887.jpg,006887,NONE,Unmasked,UNRECOGNIZED,0.2362,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5348,Masked Images,000314__SUR__masked.jpg,000314,SUR,Surgical Mask,000314,0.9187,0.35,TP,CORRECT_MATCH
5349,New_Images,008332.jpg,008332,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5350,New_Images,005084.jpg,005084,NONE,Unmasked,UNRECOGNIZED,0.2294,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5351,Masked Images,000647__N95__masked.jpg,000647,N95,N95 Mask,000647,0.8365,0.35,TP,CORRECT_MATCH
5352,New_Images,009449.jpg,009449,NONE,Unmasked,UNRECOGNIZED,0.2367,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5353,Masked Images,000084__GAS__masked.jpg,000084,GAS,Gas Mask,000084,0.9052,0.35,TP,CORRECT_MATCH
5354,New_Images,008457.jpg,008457,NONE,Unmasked,UNRECOGNIZED,0.2343,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5355,New_Images,007366.jpg,007366,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5356,New_Images,008382.jpg,008382,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5357,New_Images,007482.jpg,007482,NONE,Unmasked,UNRECOGNIZED,0.2803,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5358,New_Images,009457.jpg,009457,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5359,New_Images,006008.jpg,006008,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5360,New_Images,009082.jpg,009082,NONE,Unmasked,UNRECOGNIZED,0.3029,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5361,Masked Images,001109__N95__masked.jpg,001109,N95,N95 Mask,001109,0.8418,0.35,TP,CORRECT_MATCH
5362,New_Images,006595.jpg,006595,NONE,Unmasked,UNRECOGNIZED,0.2094,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5363,Masked Images,000032__GAS__masked.jpg,000032,GAS,Gas Mask,000032,0.8692,0.35,TP,CORRECT_MATCH
5364,Masked Images,000382__N95__masked.jpg,000382,N95,N95 Mask,000382,0.7989,0.35,TP,CORRECT_MATCH
5365,New_Images,006129.jpg,006129,NONE,Unmasked,UNRECOGNIZED,0.2334,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5366,New_Images,009376.jpg,009376,NONE,Unmasked,UNRECOGNIZED,0.292,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5367,New_Images,009059.jpg,009059,NONE,Unmasked,UNRECOGNIZED,0.2431,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5368,Masked Images,000787__N95__masked.jpg,000787,N95,N95 Mask,000787,0.8173,0.35,TP,CORRECT_MATCH
5369,Masked Images,000440__N95__masked.jpg,000440,N95,N95 Mask,000440,0.8477,0.35,TP,CORRECT_MATCH
5370,New_Images,005920.jpg,005920,NONE,Unmasked,UNRECOGNIZED,0.2671,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5371,New_Images,009451.jpg,009451,NONE,Unmasked,UNRECOGNIZED,0.2409,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5372,New_Images,008003.jpg,008003,NONE,Unmasked,UNRECOGNIZED,0.216,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5373,New_Images,006025.jpg,006025,NONE,Unmasked,UNRECOGNIZED,0.2429,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5374,New_Images,009058.jpg,009058,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5375,New_Images,005530.jpg,005530,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5376,New_Images,006671.jpg,006671,NONE,Unmasked,UNRECOGNIZED,0.2641,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5377,New_Images,005588.jpg,005588,NONE,Unmasked,UNRECOGNIZED,0.253,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5378,New_Images,008817.jpg,008817,NONE,Unmasked,UNRECOGNIZED,0.2544,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5379,New_Images,006171.jpg,006171,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5380,New_Images,006094.jpg,006094,NONE,Unmasked,UNRECOGNIZED,0.2633,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5381,New_Images,009594.jpg,009594,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5382,New_Images,009485.jpg,009485,NONE,Unmasked,UNRECOGNIZED,0.2178,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5383,Masked Images,000910__N95__masked.jpg,000910,N95,N95 Mask,000910,0.8987,0.35,TP,CORRECT_MATCH
5384,Masked Images,000980__SUR__masked.jpg,000980,SUR,Surgical Mask,000980,0.6656,0.35,TP,CORRECT_MATCH
5385,New_Images,009584.jpg,009584,NONE,Unmasked,UNRECOGNIZED,0.216,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5386,Masked Images,001140__SUR__masked.jpg,001140,SUR,Surgical Mask,001140,0.8968,0.35,TP,CORRECT_MATCH
5387,Masked Images,000880__CLT__masked.jpg,000880,CLT,Cloth Mask,000880,0.9199,0.35,TP,CORRECT_MATCH
5388,New_Images,006315.jpg,006315,NONE,Unmasked,UNRECOGNIZED,0.2417,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5389,New_Images,008406.jpg,008406,NONE,Unmasked,UNRECOGNIZED,0.24,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5390,Masked Images,000069__GAS__masked.jpg,000069,GAS,Gas Mask,000069,0.8778,0.35,TP,CORRECT_MATCH
5391,New_Images,008196.jpg,008196,NONE,Unmasked,UNRECOGNIZED,0.3118,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5392,New_Images,009220.jpg,009220,NONE,Unmasked,UNRECOGNIZED,0.2571,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5393,New_Images,008873.jpg,008873,NONE,Unmasked,UNRECOGNIZED,0.2507,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5394,New_Images,006341.jpg,006341,NONE,Unmasked,UNRECOGNIZED,0.2886,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5395,New_Images,008313.jpg,008313,NONE,Unmasked,UNRECOGNIZED,0.2525,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5396,New_Images,007452.jpg,007452,NONE,Unmasked,UNRECOGNIZED,0.2846,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5397,New_Images,005155.jpg,005155,NONE,Unmasked,UNRECOGNIZED,0.2937,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5398,New_Images,006197.jpg,006197,NONE,Unmasked,UNRECOGNIZED,0.2253,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5399,New_Images,006890.jpg,006890,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5400,New_Images,005864.jpg,005864,NONE,Unmasked,UNRECOGNIZED,0.2113,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5401,Masked Images,000591__CLT__masked.jpg,000591,CLT,Cloth Mask,000591,0.8946,0.35,TP,CORRECT_MATCH
5402,New_Images,006722.jpg,006722,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5403,Masked Images,001125__SUR__masked.jpg,001125,SUR,Surgical Mask,001125,0.4985,0.35,TP,CORRECT_MATCH
5404,New_Images,009333.jpg,009333,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5405,New_Images,008007.jpg,008007,NONE,Unmasked,UNRECOGNIZED,0.2497,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5406,New_Images,005609.jpg,005609,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5407,New_Images,008267.jpg,008267,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5408,Masked Images,000631__SUR__masked.jpg,000631,SUR,Surgical Mask,000631,0.8103,0.35,TP,CORRECT_MATCH
5409,Masked Images,000851__GAS__masked.jpg,000851,GAS,Gas Mask,000851,0.8742,0.35,TP,CORRECT_MATCH
5410,New_Images,008475.jpg,008475,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5411,New_Images,008951.jpg,008951,NONE,Unmasked,UNRECOGNIZED,0.2859,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5412,New_Images,007617.jpg,007617,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5413,Masked Images,000081__N95__masked.jpg,000081,N95,N95 Mask,000081,0.901,0.35,TP,CORRECT_MATCH
5414,Masked Images,000623__GAS__masked.jpg,000623,GAS,Gas Mask,000623,0.8774,0.35,TP,CORRECT_MATCH
5415,New_Images,006453.jpg,006453,NONE,Unmasked,UNRECOGNIZED,0.274,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5416,New_Images,007608.jpg,007608,NONE,Unmasked,UNRECOGNIZED,0.2196,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5417,New_Images,006320.jpg,006320,NONE,Unmasked,UNRECOGNIZED,0.2409,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5418,New_Images,009150.jpg,009150,NONE,Unmasked,UNRECOGNIZED,0.2409,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5419,Masked Images,001111__K95__masked.jpg,001111,K95,KN95 Mask,001111,0.7298,0.35,TP,CORRECT_MATCH
5420,New_Images,007105.jpg,007105,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5421,New_Images,006038.jpg,006038,NONE,Unmasked,UNRECOGNIZED,0.2425,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5422,New_Images,005818.jpg,005818,NONE,Unmasked,UNRECOGNIZED,0.2167,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5423,New_Images,006436.jpg,006436,NONE,Unmasked,UNRECOGNIZED,0.3083,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5424,New_Images,005536.jpg,005536,NONE,Unmasked,UNRECOGNIZED,0.2618,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5425,New_Images,005999.jpg,005999,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5426,New_Images,006454.jpg,006454,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5427,New_Images,008145.jpg,008145,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5428,New_Images,008493.jpg,008493,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5429,New_Images,008644.jpg,008644,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5430,New_Images,009248.jpg,009248,NONE,Unmasked,UNRECOGNIZED,0.2799,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5431,New_Images,007297.jpg,007297,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5432,Masked Images,000702__N95__masked.jpg,000702,N95,N95 Mask,000702,0.8709,0.35,TP,CORRECT_MATCH
5433,New_Images,008936.jpg,008936,NONE,Unmasked,UNRECOGNIZED,0.268,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5434,Masked Images,000345__SUR__masked.jpg,000345,SUR,Surgical Mask,000345,0.8766,0.35,TP,CORRECT_MATCH
5435,New_Images,008733.jpg,008733,NONE,Unmasked,UNRECOGNIZED,0.2769,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5436,New_Images,008605.jpg,008605,NONE,Unmasked,UNRECOGNIZED,0.2982,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5437,New_Images,005879.jpg,005879,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5438,New_Images,008529.jpg,008529,NONE,Unmasked,UNRECOGNIZED,0.2589,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5439,Masked Images,001018__K95__masked.jpg,001018,K95,KN95 Mask,001018,0.9449,0.35,TP,CORRECT_MATCH
5440,New_Images,007170.jpg,007170,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5441,New_Images,005789.jpg,005789,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5442,Masked Images,000584__N95__masked.jpg,000584,N95,N95 Mask,000584,0.8907,0.35,TP,CORRECT_MATCH
5443,New_Images,008737.jpg,008737,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5444,Masked Images,000589__N95__masked.jpg,000589,N95,N95 Mask,000589,0.8612,0.35,TP,CORRECT_MATCH
5445,New_Images,005385.jpg,005385,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5446,Masked Images,000687__N95__masked.jpg,000687,N95,N95 Mask,000687,0.744,0.35,TP,CORRECT_MATCH
5447,New_Images,008023.jpg,008023,NONE,Unmasked,UNRECOGNIZED,0.2563,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5448,Masked Images,000490__SUR__masked.jpg,000490,SUR,Surgical Mask,000490,0.9034,0.35,TP,CORRECT_MATCH
5449,New_Images,005152.jpg,005152,NONE,Unmasked,UNRECOGNIZED,0.2881,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5450,New_Images,008213.jpg,008213,NONE,Unmasked,UNRECOGNIZED,0.3012,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5451,New_Images,007982.jpg,007982,NONE,Unmasked,UNRECOGNIZED,0.2318,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5452,New_Images,007768.jpg,007768,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5453,New_Images,008648.jpg,008648,NONE,Unmasked,UNRECOGNIZED,0.2622,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5454,Masked Images,000433__SUR__masked.jpg,000433,SUR,Surgical Mask,000433,0.9309,0.35,TP,CORRECT_MATCH
5455,Masked Images,000493__CLT__masked.jpg,000493,CLT,Cloth Mask,000493,0.909,0.35,TP,CORRECT_MATCH
5456,New_Images,006432.jpg,006432,NONE,Unmasked,UNRECOGNIZED,0.2321,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5457,Masked Images,000524__GAS__masked.jpg,000524,GAS,Gas Mask,000524,0.8537,0.35,TP,CORRECT_MATCH
5458,New_Images,008304.jpg,008304,NONE,Unmasked,UNRECOGNIZED,0.2587,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5459,New_Images,008607.jpg,008607,NONE,Unmasked,UNRECOGNIZED,0.2536,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5460,Masked Images,000504__GAS__masked.jpg,000504,GAS,Gas Mask,000504,0.863,0.35,TP,CORRECT_MATCH
5461,New_Images,005646.jpg,005646,NONE,Unmasked,UNRECOGNIZED,0.2453,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5462,New_Images,006293.jpg,006293,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5463,New_Images,005418.jpg,005418,NONE,Unmasked,UNRECOGNIZED,0.2353,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5464,New_Images,005131.jpg,005131,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5465,New_Images,007849.jpg,007849,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5466,New_Images,009285.jpg,009285,NONE,Unmasked,UNRECOGNIZED,0.2769,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5467,New_Images,008415.jpg,008415,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5468,New_Images,007328.jpg,007328,NONE,Unmasked,UNRECOGNIZED,0.2443,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5469,New_Images,006199.jpg,006199,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5470,New_Images,007590.jpg,007590,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5471,New_Images,006035.jpg,006035,NONE,Unmasked,UNRECOGNIZED,0.2523,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5472,New_Images,007061.jpg,007061,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5473,Masked Images,000020__K95__masked.jpg,000020,K95,KN95 Mask,000020,0.9121,0.35,TP,CORRECT_MATCH
5474,New_Images,006967.jpg,006967,NONE,Unmasked,UNRECOGNIZED,0.2194,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5475,New_Images,005211.jpg,005211,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5476,Masked Images,000505__SUR__masked.jpg,000505,SUR,Surgical Mask,000505,0.9095,0.35,TP,CORRECT_MATCH
5477,New_Images,007148.jpg,007148,NONE,Unmasked,UNRECOGNIZED,0.2435,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5478,New_Images,005614.jpg,005614,NONE,Unmasked,UNRECOGNIZED,0.246,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5479,New_Images,007806.jpg,007806,NONE,Unmasked,UNRECOGNIZED,0.2729,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5480,New_Images,007841.jpg,007841,NONE,Unmasked,UNRECOGNIZED,0.2767,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5481,New_Images,007192.jpg,007192,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5482,New_Images,005225.jpg,005225,NONE,Unmasked,UNRECOGNIZED,0.2547,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5483,New_Images,005799.jpg,005799,NONE,Unmasked,UNRECOGNIZED,0.2308,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5484,Masked Images,000795__GAS__masked.jpg,000795,GAS,Gas Mask,000795,0.8851,0.35,TP,CORRECT_MATCH
5485,Masked Images,000126__SUR__masked.jpg,000126,SUR,Surgical Mask,000126,0.9266,0.35,TP,CORRECT_MATCH
5486,New_Images,008291.jpg,008291,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5487,New_Images,009205.jpg,009205,NONE,Unmasked,UNRECOGNIZED,0.268,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5488,Masked Images,000438__GAS__masked.jpg,000438,GAS,Gas Mask,000438,0.8963,0.35,TP,CORRECT_MATCH
5489,Masked Images,000834__K95__masked.jpg,000834,K95,KN95 Mask,000834,0.9152,0.35,TP,CORRECT_MATCH
5490,New_Images,008371.jpg,008371,NONE,Unmasked,UNRECOGNIZED,0.2542,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5491,New_Images,007493.jpg,007493,NONE,Unmasked,UNRECOGNIZED,0.2637,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5492,Masked Images,000648__K95__masked.jpg,000648,K95,KN95 Mask,000648,0.9013,0.35,TP,CORRECT_MATCH
5493,New_Images,005909.jpg,005909,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5494,New_Images,007652.jpg,007652,NONE,Unmasked,UNRECOGNIZED,0.256,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5495,New_Images,009394.jpg,009394,NONE,Unmasked,UNRECOGNIZED,0.283,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5496,New_Images,005366.jpg,005366,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5497,New_Images,009618.jpg,009618,NONE,Unmasked,UNRECOGNIZED,0.2197,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5498,New_Images,005011.jpg,005011,NONE,Unmasked,UNRECOGNIZED,0.2448,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5499,New_Images,007538.jpg,007538,NONE,Unmasked,UNRECOGNIZED,0.2493,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5500,New_Images,008256.jpg,008256,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5501,New_Images,005421.jpg,005421,NONE,Unmasked,UNRECOGNIZED,0.2468,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5502,New_Images,005432.jpg,005432,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5503,New_Images,005899.jpg,005899,NONE,Unmasked,UNRECOGNIZED,0.2553,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5504,Masked Images,000929__SUR__masked.jpg,000929,SUR,Surgical Mask,000929,0.9175,0.35,TP,CORRECT_MATCH
5505,New_Images,006642.jpg,006642,NONE,Unmasked,UNRECOGNIZED,0.2351,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5506,New_Images,007161.jpg,007161,NONE,Unmasked,UNRECOGNIZED,0.2556,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5507,Masked Images,000521__N95__masked.jpg,000521,N95,N95 Mask,000521,0.9191,0.35,TP,CORRECT_MATCH
5508,Masked Images,000838__N95__masked.jpg,000838,N95,N95 Mask,000838,0.907,0.35,TP,CORRECT_MATCH
5509,New_Images,009156.jpg,009156,NONE,Unmasked,UNRECOGNIZED,0.2405,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5510,New_Images,009216.jpg,009216,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5511,Masked Images,000468__CLT__masked.jpg,000468,CLT,Cloth Mask,000468,0.9266,0.35,TP,CORRECT_MATCH
5512,New_Images,007688.jpg,007688,NONE,Unmasked,UNRECOGNIZED,0.2672,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5513,New_Images,007230.jpg,007230,NONE,Unmasked,UNRECOGNIZED,0.2676,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5514,New_Images,007332.jpg,007332,NONE,Unmasked,UNRECOGNIZED,0.2578,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5515,New_Images,006765.jpg,006765,NONE,Unmasked,UNRECOGNIZED,0.2647,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5516,New_Images,007394.jpg,007394,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5517,New_Images,009261.jpg,009261,NONE,Unmasked,UNRECOGNIZED,0.2575,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5518,Masked Images,000826__GAS__masked.jpg,000826,GAS,Gas Mask,000826,0.9323,0.35,TP,CORRECT_MATCH
5519,Masked Images,000803__K95__masked.jpg,000803,K95,KN95 Mask,000803,0.9286,0.35,TP,CORRECT_MATCH
5520,New_Images,005422.jpg,005422,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5521,New_Images,007197.jpg,007197,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5522,New_Images,007737.jpg,007737,NONE,Unmasked,UNRECOGNIZED,0.2638,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5523,New_Images,005853.jpg,005853,NONE,Unmasked,UNRECOGNIZED,0.2465,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5524,New_Images,007735.jpg,007735,NONE,Unmasked,UNRECOGNIZED,0.3171,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5525,New_Images,008583.jpg,008583,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5526,New_Images,008540.jpg,008540,NONE,Unmasked,UNRECOGNIZED,0.2825,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5527,Masked Images,001123__CLT__masked.jpg,001123,CLT,Cloth Mask,001123,0.9524,0.35,TP,CORRECT_MATCH
5528,New_Images,009426.jpg,009426,NONE,Unmasked,NO_FACE_DETECTED,0.0,0.35,TN,No Face Detected by SCRFD
5529,New_Images,005618.jpg,005618,NONE,Unmasked,UNRECOGNIZED,0.2213,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
5530,New_Images,007839.jpg,007839,NONE,Unmasked,UNRECOGNIZED,0.247,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
