Iteration,Source_Folder,Image_File,GroundTruth_ID,Detected_ID,Similarity_Score,Threshold,Status,Result_Description
9213,New_Images,007150.jpg,7150,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9214,New_Images,005140.jpg,5140,UNRECOGNIZED,0.2678,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9215,New_Images,005664.jpg,5664,UNRECOGNIZED,0.2181,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9216,New_Images,007120.jpg,7120,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9217,Real Images,001777.jpg,1777,1777,1,0.35,TP,CORRECT_MATCH
9218,Real Images,000627.jpg,627,627,1,0.35,TP,CORRECT_MATCH
9219,Real Images,004350.jpg,4350,4350,1,0.35,TP,CORRECT_MATCH
9220,Real Images,002926.jpg,2926,2926,1,0.35,TP,CORRECT_MATCH
9221,Real Images,004280.jpg,4280,4280,1,0.35,TP,CORRECT_MATCH
9222,Real Images,001890.jpg,1890,1890,1,0.35,TP,CORRECT_MATCH
9223,Real Images,000453.jpg,453,453,1,0.35,TP,CORRECT_MATCH
9224,New_Images,005426.jpg,5426,UNRECOGNIZED,0.2272,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9225,New_Images,009589.jpg,9589,UNRECOGNIZED,0.2675,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9226,New_Images,006549.jpg,6549,UNRECOGNIZED,0.2756,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9227,New_Images,008347.jpg,8347,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9228,New_Images,005754.jpg,5754,UNRECOGNIZED,0.2298,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9229,Real Images,004574.jpg,4574,4574,1,0.35,TP,CORRECT_MATCH
9230,Real Images,001138.jpg,1138,1138,1,0.35,TP,CORRECT_MATCH
9231,Real Images,004565.jpg,4565,4565,1,0.35,TP,CORRECT_MATCH
9232,New_Images,005379.jpg,5379,UNRECOGNIZED,0.2187,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9233,New_Images,006529.jpg,6529,UNRECOGNIZED,0.2394,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9234,Real Images,003165.jpg,3165,3165,1,0.35,TP,CORRECT_MATCH
9235,Real Images,000388.jpg,388,388,1,0.35,TP,CORRECT_MATCH
9236,Real Images,003653.jpg,3653,3653,1,0.35,TP,CORRECT_MATCH
9237,Real Images,003729.jpg,3729,3729,1,0.35,TP,CORRECT_MATCH
9238,New_Images,005001.jpg,5001,UNRECOGNIZED,0.2763,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9239,New_Images,005729.jpg,5729,UNRECOGNIZED,0.2426,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9240,New_Images,007542.jpg,7542,UNRECOGNIZED,0.2151,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9241,Real Images,003270.jpg,3270,3270,1,0.35,TP,CORRECT_MATCH
9242,Real Images,003645.jpg,3645,3645,1,0.35,TP,CORRECT_MATCH
9243,New_Images,007712.jpg,7712,UNRECOGNIZED,0.2416,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9244,Real Images,000635.jpg,635,635,1,0.35,TP,CORRECT_MATCH
9245,New_Images,006268.jpg,6268,UNRECOGNIZED,0.2462,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9246,Real Images,001772.jpg,1772,1772,1,0.35,TP,CORRECT_MATCH
9247,Real Images,002609.jpg,2609,2609,1,0.35,TP,CORRECT_MATCH
9248,New_Images,009509.jpg,9509,UNRECOGNIZED,0.2387,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9249,Real Images,004066.jpg,4066,4066,1,0.35,TP,CORRECT_MATCH
9250,New_Images,006746.jpg,6746,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9251,New_Images,005443.jpg,5443,UNRECOGNIZED,0.2865,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9252,Real Images,002939.jpg,2939,2939,1,0.35,TP,CORRECT_MATCH
9253,Real Images,000407.jpg,407,407,1,0.35,TP,CORRECT_MATCH
9254,New_Images,006756.jpg,6756,UNRECOGNIZED,0.2644,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9255,Real Images,002901.jpg,2901,2901,1,0.35,TP,CORRECT_MATCH
9256,Real Images,002663.jpg,2663,2663,1,0.35,TP,CORRECT_MATCH
9257,Real Images,003879.jpg,3879,3879,1,0.35,TP,CORRECT_MATCH
9258,Real Images,002533.jpg,2533,2533,1,0.35,TP,CORRECT_MATCH
9259,New_Images,009391.jpg,9391,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9260,New_Images,009174.jpg,9174,UNRECOGNIZED,0.2706,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9261,New_Images,005795.jpg,5795,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9262,Real Images,001685.jpg,1685,1685,1,0.35,TP,CORRECT_MATCH
9263,Real Images,004089.jpg,4089,4089,1,0.35,TP,CORRECT_MATCH
9264,Real Images,003442.jpg,3442,3442,1,0.35,TP,CORRECT_MATCH
9265,New_Images,005863.jpg,5863,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9266,Real Images,000654.jpg,654,654,1,0.35,TP,CORRECT_MATCH
9267,New_Images,005975.jpg,5975,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9268,New_Images,005051.jpg,5051,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9269,Real Images,000686.jpg,686,686,1,0.35,TP,CORRECT_MATCH
9270,Real Images,002089.jpg,2089,2089,1,0.35,TP,CORRECT_MATCH
9271,New_Images,007042.jpg,7042,UNRECOGNIZED,0.2416,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9272,Real Images,002427.jpg,2427,2427,1,0.35,TP,CORRECT_MATCH
9273,New_Images,009053.jpg,9053,UNRECOGNIZED,0.2281,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9274,New_Images,006050.jpg,6050,UNRECOGNIZED,0.2695,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9275,Real Images,000591.jpg,591,591,1,0.35,TP,CORRECT_MATCH
9276,New_Images,008939.jpg,8939,UNRECOGNIZED,0.2249,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9277,Real Images,002443.jpg,2443,2443,1,0.35,TP,CORRECT_MATCH
9278,Real Images,001233.jpg,1233,1233,1,0.35,TP,CORRECT_MATCH
9279,New_Images,009484.jpg,9484,UNRECOGNIZED,0.2543,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9280,Real Images,000159.jpg,159,159,1,0.35,TP,CORRECT_MATCH
9281,New_Images,009190.jpg,9190,UNRECOGNIZED,0.2675,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9282,New_Images,007008.jpg,7008,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9283,New_Images,009039.jpg,9039,UNRECOGNIZED,0.2626,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9284,New_Images,007240.jpg,7240,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9285,Real Images,002648.jpg,2648,2648,1,0.35,TP,CORRECT_MATCH
9286,Real Images,004292.jpg,4292,4292,1,0.35,TP,CORRECT_MATCH
9287,Real Images,002144.jpg,2144,2144,1,0.35,TP,CORRECT_MATCH
9288,New_Images,005465.jpg,5465,UNRECOGNIZED,0.2681,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9289,Real Images,000059.jpg,59,59,1,0.35,TP,CORRECT_MATCH
9290,Real Images,000723.jpg,723,723,1,0.35,TP,CORRECT_MATCH
9291,Real Images,004534.jpg,4534,4534,1,0.35,TP,CORRECT_MATCH
9292,New_Images,009421.jpg,9421,UNRECOGNIZED,0.2467,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9293,Real Images,001513.jpg,1513,1513,1,0.35,TP,CORRECT_MATCH
9294,Real Images,000833.jpg,833,833,1,0.35,TP,CORRECT_MATCH
9295,Real Images,004115.jpg,4115,4115,1,0.35,TP,CORRECT_MATCH
9296,New_Images,008005.jpg,8005,UNRECOGNIZED,0.2804,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9297,New_Images,008281.jpg,8281,UNRECOGNIZED,0.2557,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9298,Real Images,004326.jpg,4326,4326,1,0.35,TP,CORRECT_MATCH
9299,Real Images,003336.jpg,3336,3336,1,0.35,TP,CORRECT_MATCH
9300,New_Images,005618.jpg,5618,UNRECOGNIZED,0.2213,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9301,Real Images,003451.jpg,3451,3451,1,0.35,TP,CORRECT_MATCH
9302,Real Images,004617.jpg,4617,4617,1,0.35,TP,CORRECT_MATCH
9303,Real Images,004463.jpg,4463,4463,1,0.35,TP,CORRECT_MATCH
9304,Real Images,002547.jpg,2547,2547,1,0.35,TP,CORRECT_MATCH
9305,New_Images,009513.jpg,9513,UNRECOGNIZED,0.326,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9306,Real Images,001754.jpg,1754,1754,1,0.35,TP,CORRECT_MATCH
9307,Real Images,001892.jpg,1892,1892,1,0.35,TP,CORRECT_MATCH
9308,New_Images,009592.jpg,9592,UNRECOGNIZED,0.2864,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9309,Real Images,002201.jpg,2201,2201,1,0.35,TP,CORRECT_MATCH
9310,Real Images,001698.jpg,1698,1698,1,0.35,TP,CORRECT_MATCH
9311,Real Images,004906.jpg,4906,4906,1,0.35,TP,CORRECT_MATCH
9312,New_Images,009087.jpg,9087,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9313,Real Images,000129.jpg,129,129,1,0.35,TP,CORRECT_MATCH
9314,New_Images,008667.jpg,8667,UNRECOGNIZED,0.2573,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9315,Real Images,004957.jpg,4957,4957,1,0.35,TP,CORRECT_MATCH
9316,New_Images,008901.jpg,8901,UNRECOGNIZED,0.2928,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9317,New_Images,007180.jpg,7180,UNRECOGNIZED,0.2656,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9318,Real Images,002585.jpg,2585,2585,1,0.35,TP,CORRECT_MATCH
9319,Real Images,004670.jpg,4670,4670,1,0.35,TP,CORRECT_MATCH
9320,New_Images,006055.jpg,6055,UNRECOGNIZED,0.2425,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9321,Real Images,004003.jpg,4003,4003,1,0.35,TP,CORRECT_MATCH
9322,Real Images,001128.jpg,1128,1128,1,0.35,TP,CORRECT_MATCH
9323,New_Images,005719.jpg,5719,UNRECOGNIZED,0.2592,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9324,Real Images,002171.jpg,2171,2171,1,0.35,TP,CORRECT_MATCH
9325,New_Images,009381.jpg,9381,UNRECOGNIZED,0.2504,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9326,New_Images,008289.jpg,8289,UNRECOGNIZED,0.2417,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9327,Real Images,003493.jpg,3493,3493,1,0.35,TP,CORRECT_MATCH
9328,New_Images,008809.jpg,8809,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9329,Real Images,001201.jpg,1201,1201,1,0.35,TP,CORRECT_MATCH
9330,Real Images,001639.jpg,1639,1639,1,0.35,TP,CORRECT_MATCH
9331,New_Images,009225.jpg,9225,UNRECOGNIZED,0.2472,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9332,New_Images,007509.jpg,7509,UNRECOGNIZED,0.2901,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9333,Real Images,000153.jpg,153,153,1,0.35,TP,CORRECT_MATCH
9334,Real Images,001189.jpg,1189,1189,1,0.35,TP,CORRECT_MATCH
9335,New_Images,005181.jpg,5181,UNRECOGNIZED,0.2407,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9336,New_Images,007492.jpg,7492,2581,0.3596,0.35,FP,MISIDENTIFIED_AS_002581
9337,Real Images,004916.jpg,4916,4916,1,0.35,TP,CORRECT_MATCH
9338,Real Images,002145.jpg,2145,2145,1,0.35,TP,CORRECT_MATCH
9339,New_Images,006485.jpg,6485,UNRECOGNIZED,0.2534,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9340,Real Images,004352.jpg,4352,4352,1,0.35,TP,CORRECT_MATCH
9341,Real Images,003911.jpg,3911,3911,1,0.35,TP,CORRECT_MATCH
9342,New_Images,005148.jpg,5148,UNRECOGNIZED,0.233,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9343,Real Images,003347.jpg,3347,3347,1,0.35,TP,CORRECT_MATCH
9344,Real Images,004273.jpg,4273,4273,1,0.35,TP,CORRECT_MATCH
9345,New_Images,005184.jpg,5184,UNRECOGNIZED,0.2378,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9346,New_Images,008566.jpg,8566,UNRECOGNIZED,0.2758,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9347,New_Images,009261.jpg,9261,UNRECOGNIZED,0.2575,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9348,New_Images,006869.jpg,6869,UNRECOGNIZED,0.2216,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9349,Real Images,001344.jpg,1344,1344,1,0.35,TP,CORRECT_MATCH
9350,Real Images,000652.jpg,652,652,1,0.35,TP,CORRECT_MATCH
9351,Real Images,004034.jpg,4034,4034,1,0.35,TP,CORRECT_MATCH
9352,New_Images,009334.jpg,9334,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9353,Real Images,001965.jpg,1965,1965,1,0.35,TP,CORRECT_MATCH
9354,New_Images,006616.jpg,6616,UNRECOGNIZED,0.2254,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9355,Real Images,003854.jpg,3854,3854,1,0.35,TP,CORRECT_MATCH
9356,Real Images,001114.jpg,1114,1114,1,0.35,TP,CORRECT_MATCH
9357,Real Images,001123.jpg,1123,1123,1,0.35,TP,CORRECT_MATCH
9358,Real Images,003045.jpg,3045,3045,1,0.35,TP,CORRECT_MATCH
9359,Real Images,001313.jpg,1313,1313,1,0.35,TP,CORRECT_MATCH
9360,New_Images,008321.jpg,8321,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9361,Real Images,000932.jpg,932,932,1,0.35,TP,CORRECT_MATCH
9362,Real Images,002580.jpg,2580,2580,1,0.35,TP,CORRECT_MATCH
9363,New_Images,008702.jpg,8702,UNRECOGNIZED,0.2149,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9364,New_Images,008239.jpg,8239,UNRECOGNIZED,0.2307,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9365,New_Images,007812.jpg,7812,UNRECOGNIZED,0.2855,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9366,Real Images,000822.jpg,822,822,1,0.35,TP,CORRECT_MATCH
9367,Real Images,000937.jpg,937,937,1,0.35,TP,CORRECT_MATCH
9368,New_Images,005139.jpg,5139,UNRECOGNIZED,0.25,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9369,Real Images,000999.jpg,999,999,1,0.35,TP,CORRECT_MATCH
9370,New_Images,008884.jpg,8884,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9371,Real Images,000959.jpg,959,959,1,0.35,TP,CORRECT_MATCH
9372,Real Images,003567.jpg,3567,3567,1,0.35,TP,CORRECT_MATCH
9373,Real Images,004862.jpg,4862,4862,1,0.35,TP,CORRECT_MATCH
9374,Real Images,003112.jpg,3112,3112,1,0.35,TP,CORRECT_MATCH
9375,Real Images,002537.jpg,2537,2537,1,0.35,TP,CORRECT_MATCH
9376,New_Images,007974.jpg,7974,UNRECOGNIZED,0.2528,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9377,New_Images,009106.jpg,9106,UNRECOGNIZED,0.2823,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9378,New_Images,006931.jpg,6931,UNRECOGNIZED,0.2312,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9379,Real Images,004674.jpg,4674,4674,1,0.35,TP,CORRECT_MATCH
9380,New_Images,007455.jpg,7455,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9381,Real Images,004346.jpg,4346,4346,1,0.35,TP,CORRECT_MATCH
9382,New_Images,006397.jpg,6397,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9383,Real Images,000036.jpg,36,36,1,0.35,TP,CORRECT_MATCH
9384,New_Images,006210.jpg,6210,UNRECOGNIZED,0.2606,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9385,Real Images,002698.jpg,2698,2698,1,0.35,TP,CORRECT_MATCH
9386,Real Images,000961.jpg,961,961,1,0.35,TP,CORRECT_MATCH
9387,New_Images,006571.jpg,6571,UNRECOGNIZED,0.2635,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9388,Real Images,003503.jpg,3503,3503,1,0.35,TP,CORRECT_MATCH
9389,New_Images,007887.jpg,7887,UNRECOGNIZED,0.256,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9390,New_Images,007957.jpg,7957,UNRECOGNIZED,0.3294,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9391,New_Images,006659.jpg,6659,UNRECOGNIZED,0.2429,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9392,Real Images,002725.jpg,2725,2725,1,0.35,TP,CORRECT_MATCH
9393,Real Images,003873.jpg,3873,3873,1,0.35,TP,CORRECT_MATCH
9394,Real Images,001529.jpg,1529,1529,1,0.35,TP,CORRECT_MATCH
9395,Real Images,000242.jpg,242,242,1,0.35,TP,CORRECT_MATCH
9396,New_Images,008857.jpg,8857,UNRECOGNIZED,0.2844,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9397,Real Images,000829.jpg,829,829,1,0.35,TP,CORRECT_MATCH
9398,Real Images,001605.jpg,1605,1605,1,0.35,TP,CORRECT_MATCH
9399,New_Images,009017.jpg,9017,UNRECOGNIZED,0.2672,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9400,New_Images,007261.jpg,7261,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9401,Real Images,001236.jpg,1236,1236,1,0.35,TP,CORRECT_MATCH
9402,Real Images,004093.jpg,4093,4093,1,0.35,TP,CORRECT_MATCH
9403,New_Images,007580.jpg,7580,UNRECOGNIZED,0.2513,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9404,Real Images,004564.jpg,4564,4564,1,0.35,TP,CORRECT_MATCH
9405,Real Images,003007.jpg,3007,3007,1,0.35,TP,CORRECT_MATCH
9406,New_Images,009621.jpg,9621,UNRECOGNIZED,0.2545,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9407,Real Images,002297.jpg,2297,2297,1,0.35,TP,CORRECT_MATCH
9408,New_Images,007351.jpg,7351,UNRECOGNIZED,0.2496,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9409,New_Images,008787.jpg,8787,UNRECOGNIZED,0.3025,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9410,Real Images,003117.jpg,3117,3117,1,0.35,TP,CORRECT_MATCH
9411,Real Images,003140.jpg,3140,3140,1,0.35,TP,CORRECT_MATCH
9412,Real Images,004074.jpg,4074,4074,1,0.35,TP,CORRECT_MATCH
9413,Real Images,001791.jpg,1791,1791,1,0.35,TP,CORRECT_MATCH
9414,New_Images,005560.jpg,5560,UNRECOGNIZED,0.2267,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9415,New_Images,006597.jpg,6597,UNRECOGNIZED,0.291,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9416,Real Images,000994.jpg,994,994,1,0.35,TP,CORRECT_MATCH
9417,Real Images,001613.jpg,1613,1613,1,0.35,TP,CORRECT_MATCH
9418,Real Images,000888.jpg,888,888,1,0.35,TP,CORRECT_MATCH
9419,New_Images,007652.jpg,7652,UNRECOGNIZED,0.256,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9420,New_Images,006736.jpg,6736,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9421,New_Images,006940.jpg,6940,UNRECOGNIZED,0.2243,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9422,New_Images,005805.jpg,5805,UNRECOGNIZED,0.2918,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9423,New_Images,007063.jpg,7063,UNRECOGNIZED,0.254,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9424,Real Images,001589.jpg,1589,1589,1,0.35,TP,CORRECT_MATCH
9425,Real Images,001546.jpg,1546,1546,1,0.35,TP,CORRECT_MATCH
9426,Real Images,003120.jpg,3120,3120,1,0.35,TP,CORRECT_MATCH
9427,New_Images,006670.jpg,6670,UNRECOGNIZED,0.2156,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9428,New_Images,007750.jpg,7750,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9429,Real Images,003982.jpg,3982,3982,1,0.35,TP,CORRECT_MATCH
9430,New_Images,007745.jpg,7745,UNRECOGNIZED,0.2416,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9431,New_Images,009356.jpg,9356,UNRECOGNIZED,0.2941,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9432,Real Images,002168.jpg,2168,2168,1,0.35,TP,CORRECT_MATCH
9433,New_Images,008835.jpg,8835,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9434,Real Images,003511.jpg,3511,3511,1,0.35,TP,CORRECT_MATCH
9435,New_Images,007954.jpg,7954,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9436,Real Images,004563.jpg,4563,4563,1,0.35,TP,CORRECT_MATCH
9437,Real Images,003900.jpg,3900,3900,1,0.35,TP,CORRECT_MATCH
9438,New_Images,008424.jpg,8424,UNRECOGNIZED,0.2734,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9439,Real Images,001161.jpg,1161,1161,1,0.35,TP,CORRECT_MATCH
9440,New_Images,005414.jpg,5414,UNRECOGNIZED,0.2453,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9441,Real Images,000515.jpg,515,515,1,0.35,TP,CORRECT_MATCH
9442,Real Images,001105.jpg,1105,1105,1,0.35,TP,CORRECT_MATCH
9443,Real Images,003751.jpg,3751,3751,1,0.35,TP,CORRECT_MATCH
9444,Real Images,000965.jpg,965,965,1,0.35,TP,CORRECT_MATCH
9445,Real Images,001164.jpg,1164,1164,1,0.35,TP,CORRECT_MATCH
9446,Real Images,000118.jpg,118,118,1,0.35,TP,CORRECT_MATCH
9447,Real Images,003609.jpg,3609,3609,1,0.35,TP,CORRECT_MATCH
9448,Real Images,003771.jpg,3771,3771,1,0.35,TP,CORRECT_MATCH
9449,New_Images,009076.jpg,9076,UNRECOGNIZED,0.2657,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9450,Real Images,000345.jpg,345,345,1,0.35,TP,CORRECT_MATCH
9451,New_Images,005540.jpg,5540,UNRECOGNIZED,0.2183,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9452,Real Images,001050.jpg,1050,1050,1,0.35,TP,CORRECT_MATCH
9453,Real Images,003682.jpg,3682,3682,1,0.35,TP,CORRECT_MATCH
9454,Real Images,004062.jpg,4062,4062,1,0.35,TP,CORRECT_MATCH
9455,Real Images,001983.jpg,1983,1983,1,0.35,TP,CORRECT_MATCH
9456,New_Images,007398.jpg,7398,UNRECOGNIZED,0.2724,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9457,New_Images,008480.jpg,8480,UNRECOGNIZED,0.2255,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9458,New_Images,007178.jpg,7178,UNRECOGNIZED,0.2609,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9459,New_Images,006119.jpg,6119,UNRECOGNIZED,0.2418,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9460,New_Images,006538.jpg,6538,UNRECOGNIZED,0.2714,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9461,New_Images,005108.jpg,5108,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9462,Real Images,003296.jpg,3296,3296,1,0.35,TP,CORRECT_MATCH
9463,New_Images,008836.jpg,8836,UNRECOGNIZED,0.2762,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9464,Real Images,003471.jpg,3471,3471,1,0.35,TP,CORRECT_MATCH
9465,New_Images,006933.jpg,6933,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9466,New_Images,008646.jpg,8646,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9467,Real Images,004343.jpg,4343,4343,1,0.35,TP,CORRECT_MATCH
9468,Real Images,002706.jpg,2706,2706,1,0.35,TP,CORRECT_MATCH
9469,New_Images,009008.jpg,9008,UNRECOGNIZED,0.2835,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9470,New_Images,007788.jpg,7788,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9471,Real Images,002104.jpg,2104,2104,1,0.35,TP,CORRECT_MATCH
9472,Real Images,002061.jpg,2061,2061,1,0.35,TP,CORRECT_MATCH
9473,New_Images,008728.jpg,8728,UNRECOGNIZED,0.216,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9474,Real Images,001134.jpg,1134,1134,1,0.35,TP,CORRECT_MATCH
9475,New_Images,007963.jpg,7963,UNRECOGNIZED,0.2419,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9476,Real Images,001404.jpg,1404,1404,1,0.35,TP,CORRECT_MATCH
9477,Real Images,001291.jpg,1291,1291,1,0.35,TP,CORRECT_MATCH
9478,New_Images,009296.jpg,9296,UNRECOGNIZED,0.2398,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9479,Real Images,003947.jpg,3947,3947,1,0.35,TP,CORRECT_MATCH
9480,Real Images,000950.jpg,950,950,1,0.35,TP,CORRECT_MATCH
9481,Real Images,003924.jpg,3924,3924,1,0.35,TP,CORRECT_MATCH
9482,New_Images,005039.jpg,5039,UNRECOGNIZED,0.2414,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9483,New_Images,005948.jpg,5948,UNRECOGNIZED,0.2621,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9484,Real Images,001833.jpg,1833,1833,1,0.35,TP,CORRECT_MATCH
9485,Real Images,000320.jpg,320,320,1,0.35,TP,CORRECT_MATCH
9486,New_Images,008006.jpg,8006,UNRECOGNIZED,0.2569,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9487,New_Images,005311.jpg,5311,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9488,Real Images,000010.jpg,10,10,1,0.35,TP,CORRECT_MATCH
9489,New_Images,008690.jpg,8690,NO_FACE_DETECTED,0,0.35,TN,No Face Detected by SCRFD
9490,New_Images,008838.jpg,8838,UNRECOGNIZED,0.2842,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9491,Real Images,002647.jpg,2647,2647,1,0.35,TP,CORRECT_MATCH
9492,New_Images,006127.jpg,6127,UNRECOGNIZED,0.2632,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9493,New_Images,009522.jpg,9522,UNRECOGNIZED,0.2568,0.35,TN,CORRECTLY_REJECTED_UNKNOWN
9494,Real Images,003259.jpg,3259,3259,1,0.35,TP,CORRECT_MATCH
